 point             x              y              z          zone  nugget  sill            a_hmax         a_hmin         a_vert        ang1      ang2      ang3
 PPC0477        427350.000    6655070.000        130.909       1   0.0    1.0                  28.800         28.800          6.743   0.0       0.0       0.0
 PPC0478        427350.000    6655100.000        132.627       1   0.0    1.0                  28.800         28.800          6.429   0.0       0.0       0.0
 PPC0479        427350.000    6655130.000        134.231       1   0.0    1.0                  28.800         28.800          5.848   0.0       0.0       0.0
 PPC0480        427350.000    6655160.000        135.244       1   0.0    1.0                  28.800         28.800          5.497   0.0       0.0       0.0
 PPC0481        427350.000    6655190.000        136.182       1   0.0    1.0                  28.800         28.800          5.124   0.0       0.0       0.0
 PPC0482        427350.000    6655220.000        136.371       1   0.0    1.0                  31.782         31.782          5.791   0.0       0.0       0.0
 PPC0483        427380.000    6654740.000        137.577       1   0.0    1.0                  31.782         31.782          4.807   0.0       0.0       0.0
 PPC0484        427380.000    6654770.000        138.312       1   0.0    1.0                  28.800         28.800          4.517   0.0       0.0       0.0
 PPC0485        427380.000    6654800.000        137.318       1   0.0    1.0                  28.800         28.800          4.693   0.0       0.0       0.0
 PPC0486        427380.000    6654830.000        135.726       1   0.0    1.0                  28.800         28.800          5.270   0.0       0.0       0.0
 PPC0487        427380.000    6654860.000        133.793       1   0.0    1.0                  28.800         28.800          5.214   0.0       0.0       0.0
 PPC0488        427380.000    6654890.000        131.887       1   0.0    1.0                  28.800         28.800          4.817   0.0       0.0       0.0
 PPC0489        427380.000    6654920.000        130.559       1   0.0    1.0                  28.800         28.800          4.222   0.0       0.0       0.0
 PPC0490        427380.000    6654950.000        129.256       1   0.0    1.0                  28.800         28.800          4.557   0.0       0.0       0.0
 PPC0491        427380.000    6654980.000        129.125       1   0.0    1.0                  28.800         28.800          4.875   0.0       0.0       0.0
 PPC0492        427380.000    6655010.000        129.679       1   0.0    1.0                  28.800         28.800          5.991   0.0       0.0       0.0
 PPC0493        427380.000    6655040.000        130.077       1   0.0    1.0                  28.800         28.800          6.787   0.0       0.0       0.0
 PPC0494        427380.000    6655070.000        130.693       1   0.0    1.0                  28.800         28.800          7.094   0.0       0.0       0.0
 PPC0495        427380.000    6655100.000        132.125       1   0.0    1.0                  28.800         28.800          6.908   0.0       0.0       0.0
 PPC0496        427380.000    6655130.000        134.211       1   0.0    1.0                  28.800         28.800          5.959   0.0       0.0       0.0
 PPC0497        427380.000    6655160.000        135.773       1   0.0    1.0                  28.800         28.800          5.441   0.0       0.0       0.0
 PPC0498        427380.000    6655190.000        136.335       1   0.0    1.0                  28.800         28.800          5.270   0.0       0.0       0.0
 PPC0499        427380.000    6655220.000        137.021       1   0.0    1.0                  28.800         28.800          5.110   0.0       0.0       0.0
 PPC0500        427380.000    6655250.000        137.253       1   0.0    1.0                  31.782         31.782          5.334   0.0       0.0       0.0
 PPC0501        427410.000    6654770.000        139.764       1   0.0    1.0                  31.782         31.782          4.285   0.0       0.0       0.0
 PPC0502        427410.000    6654800.000        139.158       1   0.0    1.0                  28.800         28.800          4.326   0.0       0.0       0.0
 PPC0503        427410.000    6654830.000        136.305       1   0.0    1.0                  28.800         28.800          5.490   0.0       0.0       0.0
 PPC0504        427410.000    6654860.000        133.858       1   0.0    1.0                  28.800         28.800          4.826   0.0       0.0       0.0
 PPC0505        427410.000    6654890.000        131.184       1   0.0    1.0                  28.800         28.800          4.813   0.0       0.0       0.0
 PPC0506        427410.000    6654920.000        129.827       1   0.0    1.0                  28.800         28.800          5.174   0.0       0.0       0.0
 PPC0507        427410.000    6654950.000        130.644       1   0.0    1.0                  28.800         28.800          4.569   0.0       0.0       0.0
 PPC0508        427410.000    6654980.000        130.503       1   0.0    1.0                  28.800         28.800          5.625   0.0       0.0       0.0
 PPC0509        427410.000    6655010.000        131.538       1   0.0    1.0                  28.800         28.800          6.049   0.0       0.0       0.0
 PPC0510        427410.000    6655040.000        132.000       1   0.0    1.0                  28.800         28.800          6.448   0.0       0.0       0.0
 PPC0511        427410.000    6655070.000        131.727       1   0.0    1.0                  28.800         28.800          6.999   0.0       0.0       0.0
 PPC0512        427410.000    6655100.000        132.050       1   0.0    1.0                  28.800         28.800          6.984   0.0       0.0       0.0
 PPC0513        427410.000    6655130.000        133.832       1   0.0    1.0                  28.800         28.800          6.317   0.0       0.0       0.0
 PPC0514        427410.000    6655160.000        135.476       1   0.0    1.0                  28.800         28.800          5.624   0.0       0.0       0.0
 PPC0515        427410.000    6655190.000        136.236       1   0.0    1.0                  28.800         28.800          5.499   0.0       0.0       0.0
 PPC0516        427410.000    6655220.000        137.007       1   0.0    1.0                  28.800         28.800          5.174   0.0       0.0       0.0
 PPC0517        427410.000    6655250.000        137.415       1   0.0    1.0                  28.800         28.800          5.101   0.0       0.0       0.0
 PPC0518        427410.000    6655280.000        138.096       1   0.0    1.0                  31.782         31.782          5.244   0.0       0.0       0.0
 PPC0519        427440.000    6654830.000        138.572       1   0.0    1.0                  31.782         31.782          4.778   0.0       0.0       0.0
 PPC0520        427440.000    6654860.000        134.415       1   0.0    1.0                  28.800         28.800          4.561   0.0       0.0       0.0
 PPC0521        427440.000    6654890.000        132.086       1   0.0    1.0                  28.800         28.800          4.599   0.0       0.0       0.0
 PPC0522        427440.000    6654920.000        130.955       1   0.0    1.0                  28.800         28.800          4.883   0.0       0.0       0.0
 PPC0523        427440.000    6654950.000        130.521       1   0.0    1.0                  28.800         28.800          5.887   0.0       0.0       0.0
 PPC0524        427440.000    6654980.000        131.179       1   0.0    1.0                  28.800         28.800          6.296   0.0       0.0       0.0
 PPC0525        427440.000    6655010.000        132.294       1   0.0    1.0                  28.800         28.800          6.262   0.0       0.0       0.0
 PPC0526        427440.000    6655040.000        133.173       1   0.0    1.0                  28.800         28.800          6.166   0.0       0.0       0.0
 PPC0527        427440.000    6655070.000        133.833       1   0.0    1.0                  28.800         28.800          6.005   0.0       0.0       0.0
 PPC0528        427440.000    6655100.000        133.590       1   0.0    1.0                  28.800         28.800          6.304   0.0       0.0       0.0
 PPC0529        427440.000    6655130.000        133.767       1   0.0    1.0                  28.800         28.800          6.273   0.0       0.0       0.0
 PPC0530        427440.000    6655160.000        134.543       1   0.0    1.0                  28.800         28.800          6.233   0.0       0.0       0.0
 PPC0531        427440.000    6655190.000        135.864       1   0.0    1.0                  28.800         28.800          5.789   0.0       0.0       0.0
 PPC0532        427440.000    6655220.000        136.875       1   0.0    1.0                  28.800         28.800          5.546   0.0       0.0       0.0
 PPC0533        427440.000    6655250.000        137.837       1   0.0    1.0                  28.800         28.800          5.329   0.0       0.0       0.0
 PPC0534        427440.000    6655280.000        138.577       1   0.0    1.0                  28.800         28.800          4.614   0.0       0.0       0.0
 PPC0535        427470.000    6654890.000        134.809       1   0.0    1.0                  28.800         28.800          4.292   0.0       0.0       0.0
 PPC0536        427470.000    6654920.000        132.710       1   0.0    1.0                  28.800         28.800          4.732   0.0       0.0       0.0
 PPC0537        427470.000    6654950.000        131.118       1   0.0    1.0                  28.800         28.800          5.393   0.0       0.0       0.0
 PPC0538        427470.000    6654980.000        130.692       1   0.0    1.0                  28.800         28.800          6.200   0.0       0.0       0.0
 PPC0539        427470.000    6655010.000        131.336       1   0.0    1.0                  28.800         28.800          6.623   0.0       0.0       0.0
 PPC0540        427470.000    6655040.000        134.405       1   0.0    1.0                  28.800         28.800          5.356   0.0       0.0       0.0
 PPC0541        427470.000    6655070.000        135.293       1   0.0    1.0                  28.800         28.800          5.254   0.0       0.0       0.0
 PPC0542        427470.000    6655100.000        134.571       1   0.0    1.0                  28.800         28.800          6.045   0.0       0.0       0.0
 PPC0543        427470.000    6655130.000        135.134       1   0.0    1.0                  28.800         28.800          5.891   0.0       0.0       0.0
 PPC0544        427470.000    6655160.000        134.646       1   0.0    1.0                  28.800         28.800          6.651   0.0       0.0       0.0
 PPC0545        427470.000    6655190.000        135.551       1   0.0    1.0                  28.800         28.800          6.574   0.0       0.0       0.0
 PPC0546        427470.000    6655220.000        137.289       1   0.0    1.0                  28.800         28.800          5.964   0.0       0.0       0.0
 PPC0547        427470.000    6655250.000        138.413       1   0.0    1.0                  28.800         28.800          5.510   0.0       0.0       0.0
 PPC0548        427470.000    6655280.000        139.046       1   0.0    1.0                  31.782         31.782          5.450   0.0       0.0       0.0
 PPC0549        427500.000    6654890.000        139.244       1   0.0    1.0                  31.782         31.782          4.270   0.0       0.0       0.0
 PPC0550        427500.000    6654920.000        135.111       1   0.0    1.0                  28.800         28.800          4.876   0.0       0.0       0.0
 PPC0551        427500.000    6654950.000        132.912       1   0.0    1.0                  28.800         28.800          4.758   0.0       0.0       0.0
 PPC0552        427500.000    6654980.000        131.714       1   0.0    1.0                  28.800         28.800          5.131   0.0       0.0       0.0
 PPC0553        427500.000    6655010.000        131.640       1   0.0    1.0                  28.800         28.800          5.410   0.0       0.0       0.0
 PPC0554        427500.000    6655040.000        133.641       1   0.0    1.0                  28.800         28.800          5.291   0.0       0.0       0.0
 PPC0555        427500.000    6655070.000        135.037       1   0.0    1.0                  28.800         28.800          4.879   0.0       0.0       0.0
 PPC0556        427500.000    6655100.000        135.474       1   0.0    1.0                  28.800         28.800          5.116   0.0       0.0       0.0
 PPC0557        427500.000    6655130.000        135.697       1   0.0    1.0                  28.800         28.800          5.765   0.0       0.0       0.0
 PPC0558        427500.000    6655160.000        136.119       1   0.0    1.0                  28.800         28.800          6.277   0.0       0.0       0.0
 PPC0559        427500.000    6655190.000        136.430       1   0.0    1.0                  28.800         28.800          6.834   0.0       0.0       0.0
 PPC0560        427500.000    6655220.000        137.616       1   0.0    1.0                  28.800         28.800          6.439   0.0       0.0       0.0
 PPC0561        427500.000    6655250.000        139.060       1   0.0    1.0                  31.782         31.782          6.020   0.0       0.0       0.0
 PPC0562        427530.000    6654920.000        138.827       1   0.0    1.0                  31.782         31.782          4.572   0.0       0.0       0.0
 PPC0563        427530.000    6654950.000        135.279       1   0.0    1.0                  28.800         28.800          5.039   0.0       0.0       0.0
 PPC0564        427530.000    6654980.000        134.008       1   0.0    1.0                  28.800         28.800          5.759   0.0       0.0       0.0
 PPC0565        427530.000    6655010.000        133.636       1   0.0    1.0                  28.800         28.800          6.254   0.0       0.0       0.0
 PPC0566        427530.000    6655040.000        135.047       1   0.0    1.0                  28.800         28.800          5.674   0.0       0.0       0.0
 PPC0567        427530.000    6655070.000        136.050       1   0.0    1.0                  28.800         28.800          4.684   0.0       0.0       0.0
 PPC0568        427530.000    6655100.000        135.985       1   0.0    1.0                  28.800         28.800          4.407   0.0       0.0       0.0
 PPC0569        427530.000    6655130.000        136.367       1   0.0    1.0                  28.800         28.800          5.063   0.0       0.0       0.0
 PPC0570        427530.000    6655160.000        137.015       1   0.0    1.0                  28.800         28.800          6.305   0.0       0.0       0.0
 PPC0571        427530.000    6655190.000        138.114       1   0.0    1.0                  28.800         28.800          6.319   0.0       0.0       0.0
 PPC0572        427530.000    6655220.000        138.599       1   0.0    1.0                  31.782         31.782          6.635   0.0       0.0       0.0
 PPC0573        427560.000    6654980.000        137.126       1   0.0    1.0                  31.782         31.782          5.597   0.0       0.0       0.0
 PPC0574        427560.000    6655010.000        137.359       1   0.0    1.0                  28.800         28.800          6.342   0.0       0.0       0.0
 PPC0575        427560.000    6655040.000        137.163       1   0.0    1.0                  28.800         28.800          6.362   0.0       0.0       0.0
 PPC0576        427560.000    6655070.000        137.046       1   0.0    1.0                  28.800         28.800          5.325   0.0       0.0       0.0
 PPC0577        427560.000    6655100.000        137.250       1   0.0    1.0                  28.800         28.800          3.801   0.0       0.0       0.0
 PPC0578        427560.000    6655130.000        137.440       1   0.0    1.0                  28.800         28.800          4.162   0.0       0.0       0.0
 PPC0579        427560.000    6655160.000        138.054       1   0.0    1.0                  28.800         28.800          5.471   0.0       0.0       0.0
 PPC0580        427560.000    6655190.000        138.887       1   0.0    1.0                  31.782         31.782          6.460   0.0       0.0       0.0
 PPC0581        427590.000    6655010.000        140.378       1   0.0    1.0                  31.782         31.782          6.040   0.0       0.0       0.0
 PPC0582        427590.000    6655040.000        139.574       1   0.0    1.0                  28.800         28.800          5.856   0.0       0.0       0.0
 PPC0583        427590.000    6655070.000        138.468       1   0.0    1.0                  28.800         28.800          5.561   0.0       0.0       0.0
 PPC0584        427590.000    6655100.000        137.827       1   0.0    1.0                  28.800         28.800          3.943   0.0       0.0       0.0
 PPC0585        427590.000    6655130.000        138.157       1   0.0    1.0                  28.800         28.800          3.370   0.0       0.0       0.0
 PPC0586        427590.000    6655160.000        138.803       1   0.0    1.0                  31.782         31.782          4.865   0.0       0.0       0.0
 PPC0587        427620.000    6655070.000        139.545       1   0.0    1.0                  31.782         31.782          5.356   0.0       0.0       0.0
 PPC0588        427620.000    6655100.000        138.452       1   0.0    1.0                  28.800         28.800          3.725   0.0       0.0       0.0
 PPC0589        427620.000    6655130.000        138.389       1   0.0    1.0                  31.782         31.782          3.791   0.0       0.0       0.0
 PPC0590        426900.000    6654800.000        117.295       1   0.0    1.0                  31.782         31.782          7.925   0.0       0.0       0.0
 PPC0591        426900.000    6654830.000        118.493       1   0.0    1.0                  28.800         28.800          7.588   0.0       0.0       0.0
 PPC0592        426900.000    6654860.000        119.737       1   0.0    1.0                  28.800         28.800          7.318   0.0       0.0       0.0
 PPC0593        426900.000    6654890.000        120.891       1   0.0    1.0                  31.782         31.782          6.575   0.0       0.0       0.0
 PPC0594        426930.000    6654770.000        117.112       1   0.0    1.0                  31.782         31.782          8.653   0.0       0.0       0.0
 PPC0595        426930.000    6654800.000        117.066       1   0.0    1.0                  28.800         28.800          9.861   0.0       0.0       0.0
 PPC0596        426930.000    6654830.000        117.705       1   0.0    1.0                  28.800         28.800         10.060   0.0       0.0       0.0
 PPC0597        426930.000    6654860.000        119.555       1   0.0    1.0                  28.800         28.800          9.066   0.0       0.0       0.0
 PPC0598        426930.000    6654890.000        121.230       1   0.0    1.0                  28.800         28.800          8.018   0.0       0.0       0.0
 PPC0599        426930.000    6654920.000        121.899       1   0.0    1.0                  31.782         31.782          7.139   0.0       0.0       0.0
 PPC0600        426960.000    6654740.000        117.413       1   0.0    1.0                  31.782         31.782          8.428   0.0       0.0       0.0
 PPC0601        426960.000    6654770.000        117.194       1   0.0    1.0                  28.800         28.800          9.383   0.0       0.0       0.0
 PPC0602        426960.000    6654800.000        117.229       1   0.0    1.0                  28.800         28.800          9.645   0.0       0.0       0.0
 PPC0603        426960.000    6654830.000        117.877       1   0.0    1.0                  28.800         28.800          9.976   0.0       0.0       0.0
 PPC0604        426960.000    6654860.000        119.465       1   0.0    1.0                  28.800         28.800          9.307   0.0       0.0       0.0
 PPC0605        426960.000    6654890.000        121.249       1   0.0    1.0                  28.800         28.800          8.148   0.0       0.0       0.0
 PPC0606        426960.000    6654920.000        122.661       1   0.0    1.0                  28.800         28.800          6.867   0.0       0.0       0.0
 PPC0607        426960.000    6654950.000        123.412       1   0.0    1.0                  31.782         31.782          5.732   0.0       0.0       0.0
 PPC0608        426990.000    6654710.000        117.901       1   0.0    1.0                  31.782         31.782          8.140   0.0       0.0       0.0
 PPC0609        426990.000    6654740.000        117.516       1   0.0    1.0                  28.800         28.800          9.161   0.0       0.0       0.0
 PPC0610        426990.000    6654770.000        117.170       1   0.0    1.0                  28.800         28.800          9.385   0.0       0.0       0.0
 PPC0611        426990.000    6654800.000        117.331       1   0.0    1.0                  28.800         28.800          9.575   0.0       0.0       0.0
 PPC0612        426990.000    6654830.000        118.289       1   0.0    1.0                  28.800         28.800          9.590   0.0       0.0       0.0
 PPC0613        426990.000    6654860.000        119.565       1   0.0    1.0                  28.800         28.800          9.294   0.0       0.0       0.0
 PPC0614        426990.000    6654890.000        121.128       1   0.0    1.0                  28.800         28.800          8.313   0.0       0.0       0.0
 PPC0615        426990.000    6654920.000        122.755       1   0.0    1.0                  28.800         28.800          6.818   0.0       0.0       0.0
 PPC0616        426990.000    6654950.000        123.449       1   0.0    1.0                  28.800         28.800          6.378   0.0       0.0       0.0
 PPC0617        426990.000    6654980.000        123.923       1   0.0    1.0                  31.782         31.782          5.492   0.0       0.0       0.0
 PPC0618        427020.000    6654710.000        117.276       1   0.0    1.0                  28.800         28.800          7.792   0.0       0.0       0.0
 PPC0619        427020.000    6654740.000        117.658       1   0.0    1.0                  28.800         28.800          8.903   0.0       0.0       0.0
 PPC0620        427020.000    6654770.000        117.155       1   0.0    1.0                  28.800         28.800          9.393   0.0       0.0       0.0
 PPC0621        427020.000    6654800.000        117.223       1   0.0    1.0                  28.800         28.800          9.676   0.0       0.0       0.0
 PPC0622        427020.000    6654830.000        118.016       1   0.0    1.0                  28.800         28.800         10.033   0.0       0.0       0.0
 PPC0623        427020.000    6654860.000        119.432       1   0.0    1.0                  28.800         28.800          9.497   0.0       0.0       0.0
 PPC0624        427020.000    6654890.000        121.017       1   0.0    1.0                  28.800         28.800          8.429   0.0       0.0       0.0
 PPC0625        427020.000    6654920.000        122.198       1   0.0    1.0                  28.800         28.800          7.471   0.0       0.0       0.0
 PPC0626        427020.000    6654950.000        123.184       1   0.0    1.0                  28.800         28.800          6.431   0.0       0.0       0.0
 PPC0627        427020.000    6654980.000        123.537       1   0.0    1.0                  28.800         28.800          6.546   0.0       0.0       0.0
 PPC0628        427020.000    6655010.000        123.829       1   0.0    1.0                  31.782         31.782          5.914   0.0       0.0       0.0
 PPC0629        427050.000    6654710.000        117.536       1   0.0    1.0                  28.800         28.800          7.559   0.0       0.0       0.0
 PPC0630        427050.000    6654740.000        117.183       1   0.0    1.0                  28.800         28.800          9.629   0.0       0.0       0.0
 PPC0631        427050.000    6654770.000        116.991       1   0.0    1.0                  28.800         28.800          9.609   0.0       0.0       0.0
 PPC0632        427050.000    6654800.000        116.899       1   0.0    1.0                  28.800         28.800         10.242   0.0       0.0       0.0
 PPC0633        427050.000    6654830.000        117.898       1   0.0    1.0                  28.800         28.800         10.351   0.0       0.0       0.0
 PPC0634        427050.000    6654860.000        119.267       1   0.0    1.0                  28.800         28.800          9.839   0.0       0.0       0.0
 PPC0635        427050.000    6654890.000        120.752       1   0.0    1.0                  28.800         28.800          8.774   0.0       0.0       0.0
 PPC0636        427050.000    6654920.000        121.836       1   0.0    1.0                  28.800         28.800          7.661   0.0       0.0       0.0
 PPC0637        427050.000    6654950.000        122.426       1   0.0    1.0                  28.800         28.800          7.101   0.0       0.0       0.0
 PPC0638        427050.000    6654980.000        122.909       1   0.0    1.0                  28.800         28.800          6.971   0.0       0.0       0.0
 PPC0639        427050.000    6655010.000        123.195       1   0.0    1.0                  28.800         28.800          6.070   0.0       0.0       0.0
 PPC0640        427080.000    6654710.000        118.184       1   0.0    1.0                  28.800         28.800          7.390   0.0       0.0       0.0
 PPC0641        427080.000    6654740.000        117.892       1   0.0    1.0                  28.800         28.800          9.182   0.0       0.0       0.0
 PPC0642        427080.000    6654770.000        117.160       1   0.0    1.0                  28.800         28.800          9.892   0.0       0.0       0.0
 PPC0643        427080.000    6654800.000        117.110       1   0.0    1.0                  28.800         28.800         10.403   0.0       0.0       0.0
 PPC0644        427080.000    6654830.000        118.100       1   0.0    1.0                  28.800         28.800         10.579   0.0       0.0       0.0
 PPC0645        427080.000    6654860.000        119.502       1   0.0    1.0                  28.800         28.800          9.948   0.0       0.0       0.0
 PPC0646        427080.000    6654890.000        120.783       1   0.0    1.0                  28.800         28.800          8.966   0.0       0.0       0.0
 PPC0647        427080.000    6654920.000        121.729       1   0.0    1.0                  28.800         28.800          7.973   0.0       0.0       0.0
 PPC0648        427080.000    6654950.000        122.189       1   0.0    1.0                  28.800         28.800          7.288   0.0       0.0       0.0
 PPC0649        427080.000    6654980.000        122.341       1   0.0    1.0                  28.800         28.800          7.875   0.0       0.0       0.0
 PPC0650        427080.000    6655010.000        122.683       1   0.0    1.0                  28.800         28.800          6.579   0.0       0.0       0.0
 PPC0651        427110.000    6654710.000        118.714       1   0.0    1.0                  28.800         28.800          7.330   0.0       0.0       0.0
 PPC0652        427110.000    6654740.000        118.896       1   0.0    1.0                  28.800         28.800          8.733   0.0       0.0       0.0
 PPC0653        427110.000    6654770.000        118.604       1   0.0    1.0                  28.800         28.800          8.985   0.0       0.0       0.0
 PPC0654        427110.000    6654800.000        118.226       1   0.0    1.0                  28.800         28.800          9.894   0.0       0.0       0.0
 PPC0655        427110.000    6654830.000        118.956       1   0.0    1.0                  28.800         28.800         10.301   0.0       0.0       0.0
 PPC0656        427110.000    6654860.000        120.185       1   0.0    1.0                  28.800         28.800          9.856   0.0       0.0       0.0
 PPC0657        427110.000    6654890.000        121.303       1   0.0    1.0                  28.800         28.800          9.039   0.0       0.0       0.0
 PPC0658        427110.000    6654920.000        122.071       1   0.0    1.0                  28.800         28.800          8.123   0.0       0.0       0.0
 PPC0659        427110.000    6654950.000        122.342       1   0.0    1.0                  28.800         28.800          7.474   0.0       0.0       0.0
 PPC0660        427110.000    6654980.000        122.488       1   0.0    1.0                  28.800         28.800          8.065   0.0       0.0       0.0
 PPC0661        427110.000    6655010.000        122.476       1   0.0    1.0                  28.800         28.800          6.992   0.0       0.0       0.0
 PPC0662        427140.000    6654710.000        119.444       1   0.0    1.0                  28.800         28.800          7.364   0.0       0.0       0.0
 PPC0663        427140.000    6654740.000        119.787       1   0.0    1.0                  28.800         28.800          8.402   0.0       0.0       0.0
 PPC0664        427140.000    6654770.000        119.894       1   0.0    1.0                  28.800         28.800          8.274   0.0       0.0       0.0
 PPC0665        427140.000    6654800.000        119.733       1   0.0    1.0                  28.800         28.800          8.959   0.0       0.0       0.0
 PPC0666        427140.000    6654830.000        120.039       1   0.0    1.0                  28.800         28.800          9.716   0.0       0.0       0.0
 PPC0667        427140.000    6654860.000        121.116       1   0.0    1.0                  28.800         28.800          9.626   0.0       0.0       0.0
 PPC0668        427140.000    6654890.000        122.324       1   0.0    1.0                  28.800         28.800          8.875   0.0       0.0       0.0
 PPC0669        427140.000    6654920.000        122.828       1   0.0    1.0                  28.800         28.800          8.020   0.0       0.0       0.0
 PPC0670        427140.000    6654950.000        123.087       1   0.0    1.0                  28.800         28.800          7.191   0.0       0.0       0.0
 PPC0671        427140.000    6654980.000        122.991       1   0.0    1.0                  28.800         28.800          7.852   0.0       0.0       0.0
 PPC0672        427140.000    6655010.000        122.847       1   0.0    1.0                  28.800         28.800          7.097   0.0       0.0       0.0
 PPC0673        427170.000    6654710.000        119.844       1   0.0    1.0                  28.800         28.800          7.682   0.0       0.0       0.0
 PPC0674        427170.000    6654740.000        120.348       1   0.0    1.0                  28.800         28.800          8.550   0.0       0.0       0.0
 PPC0675        427170.000    6654770.000        120.458       1   0.0    1.0                  28.800         28.800          8.239   0.0       0.0       0.0
 PPC0676        427170.000    6654800.000        120.440       1   0.0    1.0                  28.800         28.800          8.613   0.0       0.0       0.0
 PPC0677        427170.000    6654830.000        120.977       1   0.0    1.0                  28.800         28.800          9.061   0.0       0.0       0.0
 PPC0678        427170.000    6654860.000        122.021       1   0.0    1.0                  28.800         28.800          9.347   0.0       0.0       0.0
 PPC0679        427170.000    6654890.000        123.217       1   0.0    1.0                  28.800         28.800          8.989   0.0       0.0       0.0
 PPC0680        427170.000    6654920.000        123.889       1   0.0    1.0                  28.800         28.800          7.483   0.0       0.0       0.0
 PPC0681        427170.000    6654950.000        123.754       1   0.0    1.0                  28.800         28.800          6.903   0.0       0.0       0.0
 PPC0682        427170.000    6654980.000        123.711       1   0.0    1.0                  28.800         28.800          7.717   0.0       0.0       0.0
 PPC0683        427170.000    6655010.000        123.431       1   0.0    1.0                  28.800         28.800          8.970   0.0       0.0       0.0
 PPC0684        427170.000    6655040.000        123.557       1   0.0    1.0                  31.782         31.782          8.736   0.0       0.0       0.0
 PPC0685        427200.000    6654710.000        119.876       1   0.0    1.0                  28.800         28.800          8.312   0.0       0.0       0.0
 PPC0686        427200.000    6654740.000        120.360       1   0.0    1.0                  28.800         28.800          9.158   0.0       0.0       0.0
 PPC0687        427200.000    6654770.000        120.434       1   0.0    1.0                  28.800         28.800          8.761   0.0       0.0       0.0
 PPC0688        427200.000    6654800.000        120.659       1   0.0    1.0                  28.800         28.800          8.825   0.0       0.0       0.0
 PPC0689        427200.000    6654830.000        121.309       1   0.0    1.0                  28.800         28.800          9.200   0.0       0.0       0.0
 PPC0690        427200.000    6654860.000        122.639       1   0.0    1.0                  28.800         28.800          9.570   0.0       0.0       0.0
 PPC0691        427200.000    6654890.000        124.040       1   0.0    1.0                  28.800         28.800          8.824   0.0       0.0       0.0
 PPC0692        427200.000    6654920.000        124.330       1   0.0    1.0                  28.800         28.800          7.513   0.0       0.0       0.0
 PPC0693        427200.000    6654950.000        124.293       1   0.0    1.0                  28.800         28.800          6.768   0.0       0.0       0.0
 PPC0694        427200.000    6654980.000        124.037       1   0.0    1.0                  28.800         28.800          8.084   0.0       0.0       0.0
 PPC0695        427200.000    6655010.000        123.972       1   0.0    1.0                  28.800         28.800          9.251   0.0       0.0       0.0
 PPC0696        427200.000    6655040.000        123.989       1   0.0    1.0                  28.800         28.800         10.134   0.0       0.0       0.0
 PPC0697        427200.000    6655070.000        124.235       1   0.0    1.0                  31.782         31.782          9.561   0.0       0.0       0.0
 PPC0698        427230.000    6654710.000        120.486       1   0.0    1.0                  28.800         28.800          8.417   0.0       0.0       0.0
 PPC0699        427230.000    6654740.000        120.634       1   0.0    1.0                  28.800         28.800          9.657   0.0       0.0       0.0
 PPC0700        427230.000    6654770.000        120.541       1   0.0    1.0                  28.800         28.800          9.609   0.0       0.0       0.0
 PPC0701        427230.000    6654800.000        120.977       1   0.0    1.0                  28.800         28.800          9.402   0.0       0.0       0.0
 PPC0702        427230.000    6654830.000        122.072       1   0.0    1.0                  28.800         28.800          9.601   0.0       0.0       0.0
 PPC0703        427230.000    6654860.000        124.067       1   0.0    1.0                  28.800         28.800          9.106   0.0       0.0       0.0
 PPC0704        427230.000    6654890.000        124.729       1   0.0    1.0                  28.800         28.800          8.947   0.0       0.0       0.0
 PPC0705        427230.000    6654920.000        125.128       1   0.0    1.0                  28.800         28.800          6.811   0.0       0.0       0.0
 PPC0706        427230.000    6654950.000        124.664       1   0.0    1.0                  28.800         28.800          6.641   0.0       0.0       0.0
 PPC0707        427230.000    6654980.000        123.982       1   0.0    1.0                  28.800         28.800          8.371   0.0       0.0       0.0
 PPC0708        427230.000    6655010.000        123.857       1   0.0    1.0                  28.800         28.800          9.941   0.0       0.0       0.0
 PPC0709        427230.000    6655040.000        124.323       1   0.0    1.0                  28.800         28.800         10.351   0.0       0.0       0.0
 PPC0710        427230.000    6655070.000        125.080       1   0.0    1.0                  28.800         28.800         10.587   0.0       0.0       0.0
 PPC0711        427230.000    6655100.000        126.569       1   0.0    1.0                  31.782         31.782          9.204   0.0       0.0       0.0
 PPC0712        427260.000    6654710.000        121.906       1   0.0    1.0                  28.800         28.800          8.162   0.0       0.0       0.0
 PPC0713        427260.000    6654740.000        121.786       1   0.0    1.0                  28.800         28.800          9.874   0.0       0.0       0.0
 PPC0714        427260.000    6654770.000        121.457       1   0.0    1.0                  28.800         28.800         10.170   0.0       0.0       0.0
 PPC0715        427260.000    6654800.000        122.075       1   0.0    1.0                  28.800         28.800         10.356   0.0       0.0       0.0
 PPC0716        427260.000    6654830.000        124.759       1   0.0    1.0                  28.800         28.800          8.450   0.0       0.0       0.0
 PPC0717        427260.000    6654860.000        126.039       1   0.0    1.0                  28.800         28.800          8.543   0.0       0.0       0.0
 PPC0718        427260.000    6654890.000        126.325       1   0.0    1.0                  28.800         28.800          7.960   0.0       0.0       0.0
 PPC0719        427260.000    6654920.000        125.989       1   0.0    1.0                  28.800         28.800          6.403   0.0       0.0       0.0
 PPC0720        427260.000    6654950.000        124.879       1   0.0    1.0                  28.800         28.800          6.135   0.0       0.0       0.0
