 point             x              y              z          zone  nugget  sill            a_hmax         a_hmin         a_vert        ang1      ang2      ang3
 PPC0969        427175.000    6655000.000        123.625       1   0.0    1.0                  24.000         24.000          8.308   0.0       0.0       0.0
 PPC0970        427175.000    6655025.000        123.452       1   0.0    1.0                  24.000         24.000          9.551   0.0       0.0       0.0
 PPC0971        427175.000    6655050.000        123.423       1   0.0    1.0                  26.485         26.485          9.247   0.0       0.0       0.0
 PPC0972        427200.000    6654725.000        120.239       1   0.0    1.0                  24.000         24.000          7.779   0.0       0.0       0.0
 PPC0973        427200.000    6654750.000        120.409       1   0.0    1.0                  24.000         24.000          8.874   0.0       0.0       0.0
 PPC0974        427200.000    6654775.000        120.434       1   0.0    1.0                  24.000         24.000          8.709   0.0       0.0       0.0
 PPC0975        427200.000    6654800.000        120.659       1   0.0    1.0                  24.000         24.000          8.825   0.0       0.0       0.0
 PPC0976        427200.000    6654825.000        121.309       1   0.0    1.0                  24.000         24.000          9.200   0.0       0.0       0.0
 PPC0977        427200.000    6654850.000        122.639       1   0.0    1.0                  24.000         24.000          9.426   0.0       0.0       0.0
 PPC0978        427200.000    6654875.000        123.566       1   0.0    1.0                  24.000         24.000          9.650   0.0       0.0       0.0
 PPC0979        427200.000    6654900.000        124.040       1   0.0    1.0                  24.000         24.000          8.783   0.0       0.0       0.0
 PPC0980        427200.000    6654925.000        124.330       1   0.0    1.0                  24.000         24.000          7.513   0.0       0.0       0.0
 PPC0981        427200.000    6654950.000        124.293       1   0.0    1.0                  24.000         24.000          6.768   0.0       0.0       0.0
 PPC0982        427200.000    6654975.000        124.037       1   0.0    1.0                  24.000         24.000          7.777   0.0       0.0       0.0
 PPC0983        427200.000    6655000.000        123.901       1   0.0    1.0                  24.000         24.000          9.082   0.0       0.0       0.0
 PPC0984        427200.000    6655025.000        123.965       1   0.0    1.0                  24.000         24.000          9.732   0.0       0.0       0.0
 PPC0985        427200.000    6655050.000        124.110       1   0.0    1.0                  24.000         24.000         10.227   0.0       0.0       0.0
 PPC0986        427200.000    6655075.000        124.521       1   0.0    1.0                  26.485         26.485          9.400   0.0       0.0       0.0
 PPC0987        427225.000    6654725.000        120.638       1   0.0    1.0                  24.000         24.000          7.985   0.0       0.0       0.0
 PPC0988        427225.000    6654750.000        120.496       1   0.0    1.0                  24.000         24.000          9.472   0.0       0.0       0.0
 PPC0989        427225.000    6654775.000        120.508       1   0.0    1.0                  24.000         24.000          9.350   0.0       0.0       0.0
 PPC0990        427225.000    6654800.000        120.977       1   0.0    1.0                  24.000         24.000          9.288   0.0       0.0       0.0
 PPC0991        427225.000    6654825.000        122.072       1   0.0    1.0                  24.000         24.000          9.241   0.0       0.0       0.0
 PPC0992        427225.000    6654850.000        123.322       1   0.0    1.0                  24.000         24.000          9.293   0.0       0.0       0.0
 PPC0993        427225.000    6654875.000        123.812       1   0.0    1.0                  24.000         24.000          9.674   0.0       0.0       0.0
 PPC0994        427225.000    6654900.000        124.551       1   0.0    1.0                  24.000         24.000          8.344   0.0       0.0       0.0
 PPC0995        427225.000    6654925.000        125.128       1   0.0    1.0                  24.000         24.000          6.112   0.0       0.0       0.0
 PPC0996        427225.000    6654950.000        124.664       1   0.0    1.0                  24.000         24.000          6.633   0.0       0.0       0.0
 PPC0997        427225.000    6654975.000        124.100       1   0.0    1.0                  24.000         24.000          8.223   0.0       0.0       0.0
 PPC0998        427225.000    6655000.000        123.782       1   0.0    1.0                  24.000         24.000          9.625   0.0       0.0       0.0
 PPC0999        427225.000    6655025.000        124.031       1   0.0    1.0                  24.000         24.000         10.331   0.0       0.0       0.0
 PPC1000        427225.000    6655050.000        124.642       1   0.0    1.0                  24.000         24.000         10.300   0.0       0.0       0.0
 PPC1001        427225.000    6655075.000        125.053       1   0.0    1.0                  24.000         24.000         10.405   0.0       0.0       0.0
 PPC1002        427225.000    6655100.000        125.883       1   0.0    1.0                  26.485         26.485          9.379   0.0       0.0       0.0
 PPC1003        427250.000    6654725.000        121.535       1   0.0    1.0                  24.000         24.000          7.931   0.0       0.0       0.0
 PPC1004        427250.000    6654750.000        121.321       1   0.0    1.0                  24.000         24.000          9.889   0.0       0.0       0.0
 PPC1005        427250.000    6654775.000        121.162       1   0.0    1.0                  24.000         24.000         10.031   0.0       0.0       0.0
 PPC1006        427250.000    6654800.000        121.933       1   0.0    1.0                  24.000         24.000          9.772   0.0       0.0       0.0
 PPC1007        427250.000    6654825.000        123.780       1   0.0    1.0                  24.000         24.000          8.397   0.0       0.0       0.0
 PPC1008        427250.000    6654850.000        124.231       1   0.0    1.0                  24.000         24.000          9.535   0.0       0.0       0.0
 PPC1009        427250.000    6654875.000        125.424       1   0.0    1.0                  24.000         24.000          8.745   0.0       0.0       0.0
 PPC1010        427250.000    6654900.000        125.605       1   0.0    1.0                  24.000         24.000          7.435   0.0       0.0       0.0
 PPC1011        427250.000    6654925.000        125.588       1   0.0    1.0                  24.000         24.000          5.889   0.0       0.0       0.0
 PPC1012        427250.000    6654950.000        125.294       1   0.0    1.0                  24.000         24.000          5.553   0.0       0.0       0.0
 PPC1013        427250.000    6654975.000        123.848       1   0.0    1.0                  24.000         24.000          7.923   0.0       0.0       0.0
 PPC1014        427250.000    6655000.000        123.691       1   0.0    1.0                  24.000         24.000          9.390   0.0       0.0       0.0
 PPC1015        427250.000    6655025.000        124.243       1   0.0    1.0                  24.000         24.000         10.098   0.0       0.0       0.0
 PPC1016        427250.000    6655050.000        124.719       1   0.0    1.0                  24.000         24.000         10.681   0.0       0.0       0.0
 PPC1017        427250.000    6655075.000        125.921       1   0.0    1.0                  24.000         24.000         10.198   0.0       0.0       0.0
 PPC1018        427250.000    6655100.000        127.198       1   0.0    1.0                  24.000         24.000          9.789   0.0       0.0       0.0
 PPC1019        427250.000    6655125.000        128.449       1   0.0    1.0                  26.485         26.485          8.771   0.0       0.0       0.0
 PPC1020        427275.000    6654725.000        122.910       1   0.0    1.0                  24.000         24.000          8.454   0.0       0.0       0.0
 PPC1021        427275.000    6654750.000        123.329       1   0.0    1.0                  24.000         24.000          9.751   0.0       0.0       0.0
 PPC1022        427275.000    6654775.000        123.273       1   0.0    1.0                  24.000         24.000         10.378   0.0       0.0       0.0
 PPC1023        427275.000    6654800.000        124.542       1   0.0    1.0                  24.000         24.000          8.822   0.0       0.0       0.0
 PPC1024        427275.000    6654825.000        125.025       1   0.0    1.0                  24.000         24.000          9.238   0.0       0.0       0.0
 PPC1025        427275.000    6654850.000        126.841       1   0.0    1.0                  24.000         24.000          7.934   0.0       0.0       0.0
 PPC1026        427275.000    6654875.000        127.515       1   0.0    1.0                  24.000         24.000          7.655   0.0       0.0       0.0
 PPC1027        427275.000    6654900.000        126.926       1   0.0    1.0                  24.000         24.000          6.987   0.0       0.0       0.0
 PPC1028        427275.000    6654925.000        125.900       1   0.0    1.0                  24.000         24.000          6.040   0.0       0.0       0.0
 PPC1029        427275.000    6654950.000        124.469       1   0.0    1.0                  24.000         24.000          6.198   0.0       0.0       0.0
 PPC1030        427275.000    6654975.000        123.255       1   0.0    1.0                  24.000         24.000          7.575   0.0       0.0       0.0
 PPC1031        427275.000    6655000.000        123.034       1   0.0    1.0                  24.000         24.000          8.951   0.0       0.0       0.0
 PPC1032        427275.000    6655025.000        124.003       1   0.0    1.0                  24.000         24.000          9.991   0.0       0.0       0.0
 PPC1033        427275.000    6655050.000        125.294       1   0.0    1.0                  24.000         24.000         10.195   0.0       0.0       0.0
 PPC1034        427275.000    6655075.000        126.606       1   0.0    1.0                  24.000         24.000         10.211   0.0       0.0       0.0
 PPC1035        427275.000    6655100.000        128.358       1   0.0    1.0                  24.000         24.000          9.521   0.0       0.0       0.0
 PPC1036        427275.000    6655125.000        129.898       1   0.0    1.0                  24.000         24.000          8.766   0.0       0.0       0.0
 PPC1037        427275.000    6655150.000        130.243       1   0.0    1.0                  26.485         26.485          8.426   0.0       0.0       0.0
 PPC1038        427300.000    6654725.000        125.549       1   0.0    1.0                  24.000         24.000          8.304   0.0       0.0       0.0
 PPC1039        427300.000    6654750.000        125.938       1   0.0    1.0                  24.000         24.000         10.048   0.0       0.0       0.0
 PPC1040        427300.000    6654775.000        127.149       1   0.0    1.0                  24.000         24.000          8.527   0.0       0.0       0.0
 PPC1041        427300.000    6654800.000        126.754       1   0.0    1.0                  24.000         24.000          9.473   0.0       0.0       0.0
 PPC1042        427300.000    6654825.000        128.481       1   0.0    1.0                  24.000         24.000          7.644   0.0       0.0       0.0
 PPC1043        427300.000    6654850.000        129.457       1   0.0    1.0                  24.000         24.000          7.159   0.0       0.0       0.0
 PPC1044        427300.000    6654875.000        130.252       1   0.0    1.0                  24.000         24.000          5.959   0.0       0.0       0.0
 PPC1045        427300.000    6654900.000        128.716       1   0.0    1.0                  24.000         24.000          6.435   0.0       0.0       0.0
 PPC1046        427300.000    6654925.000        126.272       1   0.0    1.0                  24.000         24.000          6.778   0.0       0.0       0.0
 PPC1047        427300.000    6654950.000        123.694       1   0.0    1.0                  24.000         24.000          7.648   0.0       0.0       0.0
 PPC1048        427300.000    6654975.000        122.513       1   0.0    1.0                  24.000         24.000          7.784   0.0       0.0       0.0
 PPC1049        427300.000    6655000.000        122.459       1   0.0    1.0                  24.000         24.000          8.795   0.0       0.0       0.0
 PPC1050        427300.000    6655025.000        123.668       1   0.0    1.0                  24.000         24.000          9.761   0.0       0.0       0.0
 PPC1051        427300.000    6655050.000        125.391       1   0.0    1.0                  24.000         24.000         10.264   0.0       0.0       0.0
 PPC1052        427300.000    6655075.000        127.450       1   0.0    1.0                  24.000         24.000          9.718   0.0       0.0       0.0
 PPC1053        427300.000    6655100.000        128.960       1   0.0    1.0                  24.000         24.000          9.479   0.0       0.0       0.0
 PPC1054        427300.000    6655125.000        130.307       1   0.0    1.0                  24.000         24.000          9.139   0.0       0.0       0.0
 PPC1055        427300.000    6655150.000        131.344       1   0.0    1.0                  24.000         24.000          8.627   0.0       0.0       0.0
 PPC1056        427300.000    6655175.000        131.639       1   0.0    1.0                  26.485         26.485          8.147   0.0       0.0       0.0
 PPC1057        427325.000    6654725.000        129.003       1   0.0    1.0                  24.000         24.000          7.693   0.0       0.0       0.0
 PPC1058        427325.000    6654750.000        129.841       1   0.0    1.0                  24.000         24.000          8.263   0.0       0.0       0.0
 PPC1059        427325.000    6654775.000        129.373       1   0.0    1.0                  24.000         24.000          9.144   0.0       0.0       0.0
 PPC1060        427325.000    6654800.000        130.708       1   0.0    1.0                  24.000         24.000          7.463   0.0       0.0       0.0
 PPC1061        427325.000    6654825.000        131.126       1   0.0    1.0                  24.000         24.000          7.174   0.0       0.0       0.0
 PPC1062        427325.000    6654850.000        132.197       1   0.0    1.0                  24.000         24.000          5.647   0.0       0.0       0.0
 PPC1063        427325.000    6654875.000        131.531       1   0.0    1.0                  24.000         24.000          5.555   0.0       0.0       0.0
 PPC1064        427325.000    6654900.000        130.686       1   0.0    1.0                  24.000         24.000          5.289   0.0       0.0       0.0
 PPC1065        427325.000    6654925.000        127.255       1   0.0    1.0                  24.000         24.000          6.736   0.0       0.0       0.0
 PPC1066        427325.000    6654950.000        123.973       1   0.0    1.0                  24.000         24.000          7.984   0.0       0.0       0.0
 PPC1067        427325.000    6654975.000        122.578       1   0.0    1.0                  24.000         24.000          8.193   0.0       0.0       0.0
 PPC1068        427325.000    6655000.000        122.750       1   0.0    1.0                  24.000         24.000          8.653   0.0       0.0       0.0
 PPC1069        427325.000    6655025.000        124.146       1   0.0    1.0                  24.000         24.000          9.597   0.0       0.0       0.0
 PPC1070        427325.000    6655050.000        125.618       1   0.0    1.0                  24.000         24.000         10.267   0.0       0.0       0.0
 PPC1071        427325.000    6655075.000        127.461       1   0.0    1.0                  24.000         24.000          9.958   0.0       0.0       0.0
 PPC1072        427325.000    6655100.000        129.025       1   0.0    1.0                  24.000         24.000          9.776   0.0       0.0       0.0
 PPC1073        427325.000    6655125.000        130.566       1   0.0    1.0                  24.000         24.000          9.223   0.0       0.0       0.0
 PPC1074        427325.000    6655150.000        131.479       1   0.0    1.0                  24.000         24.000          9.007   0.0       0.0       0.0
 PPC1075        427325.000    6655175.000        132.170       1   0.0    1.0                  24.000         24.000          8.687   0.0       0.0       0.0
 PPC1076        427325.000    6655200.000        132.331       1   0.0    1.0                  26.485         26.485          7.973   0.0       0.0       0.0
 PPC1077        427350.000    6654725.000        131.830       1   0.0    1.0                  24.000         24.000          6.784   0.0       0.0       0.0
 PPC1078        427350.000    6654750.000        132.074       1   0.0    1.0                  24.000         24.000          7.990   0.0       0.0       0.0
 PPC1079        427350.000    6654775.000        133.047       1   0.0    1.0                  24.000         24.000          7.209   0.0       0.0       0.0
 PPC1080        427350.000    6654800.000        133.044       1   0.0    1.0                  24.000         24.000          7.154   0.0       0.0       0.0
 PPC1081        427350.000    6654825.000        132.999       1   0.0    1.0                  24.000         24.000          6.582   0.0       0.0       0.0
 PPC1082        427350.000    6654850.000        132.201       1   0.0    1.0                  24.000         24.000          6.885   0.0       0.0       0.0
 PPC1083        427350.000    6654875.000        132.038       1   0.0    1.0                  24.000         24.000          5.511   0.0       0.0       0.0
 PPC1084        427350.000    6654900.000        130.524       1   0.0    1.0                  24.000         24.000          5.488   0.0       0.0       0.0
 PPC1085        427350.000    6654925.000        128.080       1   0.0    1.0                  24.000         24.000          5.948   0.0       0.0       0.0
 PPC1086        427350.000    6654950.000        125.410       1   0.0    1.0                  24.000         24.000          6.844   0.0       0.0       0.0
 PPC1087        427350.000    6654975.000        123.571       1   0.0    1.0                  24.000         24.000          8.211   0.0       0.0       0.0
 PPC1088        427350.000    6655000.000        123.583       1   0.0    1.0                  24.000         24.000          9.226   0.0       0.0       0.0
 PPC1089        427350.000    6655025.000        124.915       1   0.0    1.0                  24.000         24.000          9.899   0.0       0.0       0.0
 PPC1090        427350.000    6655050.000        126.113       1   0.0    1.0                  24.000         24.000         10.305   0.0       0.0       0.0
 PPC1091        427350.000    6655075.000        127.081       1   0.0    1.0                  24.000         24.000         10.644   0.0       0.0       0.0
 PPC1092        427350.000    6655100.000        128.733       1   0.0    1.0                  24.000         24.000         10.103   0.0       0.0       0.0
 PPC1093        427350.000    6655125.000        130.504       1   0.0    1.0                  24.000         24.000          9.406   0.0       0.0       0.0
 PPC1094        427350.000    6655150.000        131.370       1   0.0    1.0                  24.000         24.000          9.221   0.0       0.0       0.0
 PPC1095        427350.000    6655175.000        132.123       1   0.0    1.0                  24.000         24.000          8.864   0.0       0.0       0.0
 PPC1096        427350.000    6655200.000        132.804       1   0.0    1.0                  24.000         24.000          8.426   0.0       0.0       0.0
 PPC1097        427350.000    6655225.000        133.385       1   0.0    1.0                  26.485         26.485          7.733   0.0       0.0       0.0
 PPC1098        427375.000    6654725.000        132.838       1   0.0    1.0                  26.485         26.485          7.763   0.0       0.0       0.0
 PPC1099        427375.000    6654750.000        134.284       1   0.0    1.0                  24.000         24.000          7.441   0.0       0.0       0.0
 PPC1100        427375.000    6654775.000        135.549       1   0.0    1.0                  24.000         24.000          6.093   0.0       0.0       0.0
 PPC1101        427375.000    6654800.000        134.990       1   0.0    1.0                  24.000         24.000          6.379   0.0       0.0       0.0
 PPC1102        427375.000    6654825.000        133.445       1   0.0    1.0                  24.000         24.000          7.402   0.0       0.0       0.0
 PPC1103        427375.000    6654850.000        132.171       1   0.0    1.0                  24.000         24.000          7.303   0.0       0.0       0.0
 PPC1104        427375.000    6654875.000        130.378       1   0.0    1.0                  24.000         24.000          7.153   0.0       0.0       0.0
 PPC1105        427375.000    6654900.000        128.990       1   0.0    1.0                  24.000         24.000          6.554   0.0       0.0       0.0
 PPC1106        427375.000    6654925.000        127.876       1   0.0    1.0                  24.000         24.000          5.956   0.0       0.0       0.0
 PPC1107        427375.000    6654950.000        126.277       1   0.0    1.0                  24.000         24.000          6.754   0.0       0.0       0.0
 PPC1108        427375.000    6654975.000        125.222       1   0.0    1.0                  24.000         24.000          7.929   0.0       0.0       0.0
 PPC1109        427375.000    6655000.000        125.478       1   0.0    1.0                  24.000         24.000          8.875   0.0       0.0       0.0
 PPC1110        427375.000    6655025.000        125.729       1   0.0    1.0                  24.000         24.000         10.202   0.0       0.0       0.0
 PPC1111        427375.000    6655050.000        126.041       1   0.0    1.0                  24.000         24.000         11.104   0.0       0.0       0.0
 PPC1112        427375.000    6655075.000        126.180       1   0.0    1.0                  24.000         24.000         11.743   0.0       0.0       0.0
 PPC1113        427375.000    6655100.000        127.900       1   0.0    1.0                  24.000         24.000         11.109   0.0       0.0       0.0
 PPC1114        427375.000    6655125.000        130.397       1   0.0    1.0                  24.000         24.000          9.331   0.0       0.0       0.0
 PPC1115        427375.000    6655150.000        131.745       1   0.0    1.0                  24.000         24.000          8.989   0.0       0.0       0.0
 PPC1116        427375.000    6655175.000        132.926       1   0.0    1.0                  24.000         24.000          8.320   0.0       0.0       0.0
 PPC1117        427375.000    6655200.000        133.515       1   0.0    1.0                  24.000         24.000          8.229   0.0       0.0       0.0
 PPC1118        427375.000    6655225.000        134.434       1   0.0    1.0                  24.000         24.000          7.549   0.0       0.0       0.0
 PPC1119        427375.000    6655250.000        134.526       1   0.0    1.0                  26.485         26.485          7.265   0.0       0.0       0.0
 PPC1120        427400.000    6654750.000        135.823       1   0.0    1.0                  26.485         26.485          6.287   0.0       0.0       0.0
 PPC1121        427400.000    6654775.000        136.548       1   0.0    1.0                  24.000         24.000          5.046   0.0       0.0       0.0
 PPC1122        427400.000    6654800.000        135.932       1   0.0    1.0                  24.000         24.000          6.545   0.0       0.0       0.0
 PPC1123        427400.000    6654825.000        134.026       1   0.0    1.0                  24.000         24.000          7.176   0.0       0.0       0.0
 PPC1124        427400.000    6654850.000        131.324       1   0.0    1.0                  24.000         24.000          8.017   0.0       0.0       0.0
 PPC1125        427400.000    6654875.000        128.930       1   0.0    1.0                  24.000         24.000          7.909   0.0       0.0       0.0
 PPC1126        427400.000    6654900.000        127.141       1   0.0    1.0                  24.000         24.000          7.651   0.0       0.0       0.0
 PPC1127        427400.000    6654925.000        126.430       1   0.0    1.0                  24.000         24.000          8.039   0.0       0.0       0.0
 PPC1128        427400.000    6654950.000        126.766       1   0.0    1.0                  24.000         24.000          7.642   0.0       0.0       0.0
 PPC1129        427400.000    6654975.000        126.803       1   0.0    1.0                  24.000         24.000          8.277   0.0       0.0       0.0
 PPC1130        427400.000    6655000.000        126.786       1   0.0    1.0                  24.000         24.000          9.349   0.0       0.0       0.0
 PPC1131        427400.000    6655025.000        126.677       1   0.0    1.0                  24.000         24.000         10.606   0.0       0.0       0.0
 PPC1132        427400.000    6655050.000        126.542       1   0.0    1.0                  24.000         24.000         11.312   0.0       0.0       0.0
 PPC1133        427400.000    6655075.000        126.328       1   0.0    1.0                  24.000         24.000         12.269   0.0       0.0       0.0
 PPC1134        427400.000    6655100.000        127.731       1   0.0    1.0                  24.000         24.000         11.199   0.0       0.0       0.0
 PPC1135        427400.000    6655125.000        129.553       1   0.0    1.0                  24.000         24.000         10.413   0.0       0.0       0.0
 PPC1136        427400.000    6655150.000        132.018       1   0.0    1.0                  24.000         24.000          8.601   0.0       0.0       0.0
 PPC1137        427400.000    6655175.000        133.315       1   0.0    1.0                  24.000         24.000          8.081   0.0       0.0       0.0
 PPC1138        427400.000    6655200.000        134.193       1   0.0    1.0                  24.000         24.000          7.564   0.0       0.0       0.0
 PPC1139        427400.000    6655225.000        134.341       1   0.0    1.0                  24.000         24.000          7.928   0.0       0.0       0.0
 PPC1140        427400.000    6655250.000        135.592       1   0.0    1.0                  24.000         24.000          6.785   0.0       0.0       0.0
 PPC1141        427400.000    6655275.000        135.894       1   0.0    1.0                  26.485         26.485          6.529   0.0       0.0       0.0
 PPC1142        427425.000    6654800.000        136.933       1   0.0    1.0                  26.485         26.485          5.414   0.0       0.0       0.0
 PPC1143        427425.000    6654825.000        135.032       1   0.0    1.0                  24.000         24.000          5.570   0.0       0.0       0.0
 PPC1144        427425.000    6654850.000        131.993       1   0.0    1.0                  24.000         24.000          7.652   0.0       0.0       0.0
 PPC1145        427425.000    6654875.000        129.116       1   0.0    1.0                  24.000         24.000          7.530   0.0       0.0       0.0
 PPC1146        427425.000    6654900.000        128.324       1   0.0    1.0                  24.000         24.000          6.894   0.0       0.0       0.0
 PPC1147        427425.000    6654925.000        127.668       1   0.0    1.0                  24.000         24.000          8.057   0.0       0.0       0.0
 PPC1148        427425.000    6654950.000        128.459       1   0.0    1.0                  24.000         24.000          7.721   0.0       0.0       0.0
 PPC1149        427425.000    6654975.000        127.763       1   0.0    1.0                  24.000         24.000          9.331   0.0       0.0       0.0
 PPC1150        427425.000    6655000.000        128.095       1   0.0    1.0                  24.000         24.000          9.657   0.0       0.0       0.0
 PPC1151        427425.000    6655025.000        128.813       1   0.0    1.0                  24.000         24.000          9.449   0.0       0.0       0.0
 PPC1152        427425.000    6655050.000        129.003       1   0.0    1.0                  24.000         24.000          9.940   0.0       0.0       0.0
 PPC1153        427425.000    6655075.000        128.838       1   0.0    1.0                  24.000         24.000         10.234   0.0       0.0       0.0
 PPC1154        427425.000    6655100.000        128.153       1   0.0    1.0                  24.000         24.000         11.366   0.0       0.0       0.0
 PPC1155        427425.000    6655125.000        129.449       1   0.0    1.0                  24.000         24.000         10.293   0.0       0.0       0.0
 PPC1156        427425.000    6655150.000        131.252       1   0.0    1.0                  24.000         24.000          9.185   0.0       0.0       0.0
 PPC1157        427425.000    6655175.000        133.205       1   0.0    1.0                  24.000         24.000          7.714   0.0       0.0       0.0
 PPC1158        427425.000    6655200.000        134.654       1   0.0    1.0                  24.000         24.000          6.908   0.0       0.0       0.0
 PPC1159        427425.000    6655225.000        135.165       1   0.0    1.0                  24.000         24.000          6.991   0.0       0.0       0.0
 PPC1160        427425.000    6655250.000        136.014       1   0.0    1.0                  24.000         24.000          6.656   0.0       0.0       0.0
 PPC1161        427425.000    6655275.000        136.838       1   0.0    1.0                  24.000         24.000          5.121   0.0       0.0       0.0
 PPC1162        427450.000    6654850.000        134.987       1   0.0    1.0                  26.485         26.485          4.369   0.0       0.0       0.0
 PPC1163        427450.000    6654875.000        132.211       1   0.0    1.0                  24.000         24.000          5.748   0.0       0.0       0.0
 PPC1164        427450.000    6654900.000        130.325       1   0.0    1.0                  24.000         24.000          6.136   0.0       0.0       0.0
 PPC1165        427450.000    6654925.000        129.774       1   0.0    1.0                  24.000         24.000          6.347   0.0       0.0       0.0
 PPC1166        427450.000    6654950.000        127.852       1   0.0    1.0                  24.000         24.000          9.103   0.0       0.0       0.0
 PPC1167        427450.000    6654975.000        127.371       1   0.0    1.0                  24.000         24.000          9.907   0.0       0.0       0.0
 PPC1168        427450.000    6655000.000        128.030       1   0.0    1.0                  24.000         24.000          9.909   0.0       0.0       0.0
 PPC1169        427450.000    6655025.000        129.201       1   0.0    1.0                  24.000         24.000          9.779   0.0       0.0       0.0
 PPC1170        427450.000    6655050.000        131.750       1   0.0    1.0                  24.000         24.000          7.633   0.0       0.0       0.0
 PPC1171        427450.000    6655075.000        131.227       1   0.0    1.0                  24.000         24.000          8.611   0.0       0.0       0.0
 PPC1172        427450.000    6655100.000        129.927       1   0.0    1.0                  24.000         24.000         10.051   0.0       0.0       0.0
 PPC1173        427450.000    6655125.000        130.351       1   0.0    1.0                  24.000         24.000          9.746   0.0       0.0       0.0
 PPC1174        427450.000    6655150.000        130.053       1   0.0    1.0                  24.000         24.000         10.429   0.0       0.0       0.0
 PPC1175        427450.000    6655175.000        131.818       1   0.0    1.0                  24.000         24.000          9.172   0.0       0.0       0.0
 PPC1176        427450.000    6655200.000        133.994       1   0.0    1.0                  24.000         24.000          7.710   0.0       0.0       0.0
 PPC1177        427450.000    6655225.000        135.357       1   0.0    1.0                  24.000         24.000          7.356   0.0       0.0       0.0
 PPC1178        427450.000    6655250.000        136.461       1   0.0    1.0                  24.000         24.000          6.830   0.0       0.0       0.0
 PPC1179        427450.000    6655275.000        137.182       1   0.0    1.0                  24.000         24.000          5.272   0.0       0.0       0.0
 PPC1180        427475.000    6654875.000        136.775       1   0.0    1.0                  26.485         26.485          3.417   0.0       0.0       0.0
 PPC1181        427475.000    6654900.000        133.593       1   0.0    1.0                  24.000         24.000          5.048   0.0       0.0       0.0
 PPC1182        427475.000    6654925.000        130.873       1   0.0    1.0                  24.000         24.000          6.028   0.0       0.0       0.0
 PPC1183        427475.000    6654950.000        129.568       1   0.0    1.0                  24.000         24.000          6.258   0.0       0.0       0.0
 PPC1184        427475.000    6654975.000        127.039       1   0.0    1.0                  24.000         24.000          9.519   0.0       0.0       0.0
 PPC1185        427475.000    6655000.000        126.569       1   0.0    1.0                  24.000         24.000         10.835   0.0       0.0       0.0
 PPC1186        427475.000    6655025.000        130.140       1   0.0    1.0                  24.000         24.000          8.002   0.0       0.0       0.0
 PPC1187        427475.000    6655050.000        132.223       1   0.0    1.0                  24.000         24.000          7.449   0.0       0.0       0.0
 PPC1188        427475.000    6655075.000        132.702       1   0.0    1.0                  24.000         24.000          7.498   0.0       0.0       0.0
 PPC1189        427475.000    6655100.000        131.474       1   0.0    1.0                  24.000         24.000          9.207   0.0       0.0       0.0
 PPC1190        427475.000    6655125.000        132.195       1   0.0    1.0                  24.000         24.000          8.480   0.0       0.0       0.0
 PPC1191        427475.000    6655150.000        131.274       1   0.0    1.0                  24.000         24.000          9.794   0.0       0.0       0.0
 PPC1192        427475.000    6655175.000        130.321       1   0.0    1.0                  24.000         24.000         11.510   0.0       0.0       0.0
 PPC1193        427475.000    6655200.000        132.720       1   0.0    1.0                  24.000         24.000          9.920   0.0       0.0       0.0
 PPC1194        427475.000    6655225.000        135.422       1   0.0    1.0                  24.000         24.000          7.908   0.0       0.0       0.0
 PPC1195        427475.000    6655250.000        137.106       1   0.0    1.0                  24.000         24.000          6.816   0.0       0.0       0.0
 PPC1196        427475.000    6655275.000        137.539       1   0.0    1.0                  26.485         26.485          6.253   0.0       0.0       0.0
 PPC1197        427500.000    6654900.000        136.651       1   0.0    1.0                  26.485         26.485          3.422   0.0       0.0       0.0
 PPC1198        427500.000    6654925.000        133.430       1   0.0    1.0                  24.000         24.000          5.312   0.0       0.0       0.0
 PPC1199        427500.000    6654950.000        130.407       1   0.0    1.0                  24.000         24.000          6.746   0.0       0.0       0.0
 PPC1200        427500.000    6654975.000        129.653       1   0.0    1.0                  24.000         24.000          6.737   0.0       0.0       0.0
 PPC1201        427500.000    6655000.000        127.829       1   0.0    1.0                  24.000         24.000          9.006   0.0       0.0       0.0
 PPC1202        427500.000    6655025.000        128.632       1   0.0    1.0                  24.000         24.000          9.459   0.0       0.0       0.0
 PPC1203        427500.000    6655050.000        131.625       1   0.0    1.0                  24.000         24.000          7.442   0.0       0.0       0.0
 PPC1204        427500.000    6655075.000        132.439       1   0.0    1.0                  24.000         24.000          7.639   0.0       0.0       0.0
 PPC1205        427500.000    6655100.000        132.798       1   0.0    1.0                  24.000         24.000          7.787   0.0       0.0       0.0
 PPC1206        427500.000    6655125.000        133.098       1   0.0    1.0                  24.000         24.000          8.109   0.0       0.0       0.0
 PPC1207        427500.000    6655150.000        132.518       1   0.0    1.0                  24.000         24.000          9.420   0.0       0.0       0.0
 PPC1208        427500.000    6655175.000        131.818       1   0.0    1.0                  24.000         24.000         11.038   0.0       0.0       0.0
 PPC1209        427500.000    6655200.000        133.428       1   0.0    1.0                  24.000         24.000         10.080   0.0       0.0       0.0
 PPC1210        427500.000    6655225.000        135.574       1   0.0    1.0                  24.000         24.000          8.578   0.0       0.0       0.0
 PPC1211        427500.000    6655250.000        136.984       1   0.0    1.0                  26.485         26.485          6.936   0.0       0.0       0.0
 PPC1212        427525.000    6654925.000        135.975       1   0.0    1.0                  26.485         26.485          4.201   0.0       0.0       0.0
